-330.00000,-324.80315,-319.60630,-314.40945,-309.21260,-304.01575,-298.81890,-293.62205,-288.42520,-283.22835,-278.03150,-272.83465,-267.63780,-262.44094,-257.24409,-252.04724,-246.85039,-241.65354,-236.45669,-231.25984,-226.06299,-220.86614,-215.66929,-210.47244,-205.27559,-200.07874,-194.88189,-189.68504,-184.48819,-179.29134,-174.09449,-168.89764,-163.70079,-158.50394,-153.30709,-148.11024,-142.91339,-137.71654,-132.51969,-127.32283,-122.12598,-116.92913,-111.73228,-106.53543,-101.33858,-96.14173,-90.94488,-85.74803,-80.55118,-75.35433,-70.15748,-64.96063,-59.76378,-54.56693,-49.37008,-44.17323,-38.97638,-33.77953,-28.58268,-23.38583,-18.18898,-12.99213,-7.79528,-2.59843,2.59843,7.79528,12.99213,18.18898,23.38583,28.58268,33.77953,38.97638,44.17323,49.37008,54.56693,59.76378,64.96063,70.15748,75.35433,80.55118,85.74803,90.94488,96.14173,101.33858,106.53543,111.73228,116.92913,122.12598,127.32283,132.51969,137.71654,142.91339,148.11024,153.30709,158.50394,163.70079,168.89764,174.09449,179.29134,184.48819,189.68504,194.88189,200.07874,205.27559,210.47244,215.66929,220.86614,226.06299,231.25984,236.45669,241.65354,246.85039,252.04724,257.24409,262.44094,267.63780,272.83465,278.03150,283.22835,288.42520,293.62205,298.81890,304.01575,309.21260,314.40945,319.60630,324.80315,330.00000
-330.00000,-324.80315,-319.60630,-314.40945,-309.21260,-304.01575,-298.81890,-293.62205,-288.42520,-283.22835,-278.03150,-272.83465,-267.63780,-262.44094,-257.24409,-252.04724,-246.85039,-241.65354,-236.45669,-231.25984,-226.06299,-220.86614,-215.66929,-210.47244,-205.27559,-200.07874,-194.88189,-189.68504,-184.48819,-179.29134,-174.09449,-168.89764,-163.70079,-158.50394,-153.30709,-148.11024,-142.91339,-137.71654,-132.51969,-127.32283,-122.12598,-116.92913,-111.73228,-106.53543,-101.33858,-96.14173,-90.94488,-85.74803,-80.55118,-75.35433,-70.15748,-64.96063,-59.76378,-54.56693,-49.37008,-44.17323,-38.97638,-33.77953,-28.58268,-23.38583,-18.18898,-12.99213,-7.79528,-2.59843,2.59843,7.79528,12.99213,18.18898,23.38583,28.58268,33.77953,38.97638,44.17323,49.37008,54.56693,59.76378,64.96063,70.15748,75.35433,80.55118,85.74803,90.94488,96.14173,101.33858,106.53543,111.73228,116.92913,122.12598,127.32283,132.51969,137.71654,142.91339,148.11024,153.30709,158.50394,163.70079,168.89764,174.09449,179.29134,184.48819,189.68504,194.88189,200.07874,205.27559,210.47244,215.66929,220.86614,226.06299,231.25984,236.45669,241.65354,246.85039,252.04724,257.24409,262.44094,267.63780,272.83465,278.03150,283.22835,288.42520,293.62205,298.81890,304.01575,309.21260,314.40945,319.60630,324.80315,330.00000
-330.00000,-324.80315,-319.60630,-314.40945,-309.21260,-304.01575,-298.81890,-293.62205,-288.42520,-283.22835,-278.03150,-272.83465,-267.63780,-262.44094,-257.24409,-252.04724,-246.85039,-241.65354,-236.45669,-231.25984,-226.06299,-220.86614,-215.66929,-210.47244,-205.27559,-200.07874,-194.88189,-189.68504,-184.48819,-179.29134,-174.09449,-168.89764,-163.70079,-158.50394,-153.30709,-148.11024,-142.91339,-137.71654,-132.51969,-127.32283,-122.12598,-116.92913,-111.73228,-106.53543,-101.33858,-96.14173,-90.94488,-85.74803,-80.55118,-75.35433,-70.15748,-64.96063,-59.76378,-54.56693,-49.37008,-44.17323,-38.97638,-33.77953,-28.58268,-23.38583,-18.18898,-12.99213,-7.79528,-2.59843,2.59843,7.79528,12.99213,18.18898,23.38583,28.58268,33.77953,38.97638,44.17323,49.37008,54.56693,59.76378,64.96063,70.15748,75.35433,80.55118,85.74803,90.94488,96.14173,101.33858,106.53543,111.73228,116.92913,122.12598,127.32283,132.51969,137.71654,142.91339,148.11024,153.30709,158.50394,163.70079,168.89764,174.09449,179.29134,184.48819,189.68504,194.88189,200.07874,205.27559,210.47244,215.66929,220.86614,226.06299,231.25984,236.45669,241.65354,246.85039,252.04724,257.24409,262.44094,267.63780,272.83465,278.03150,283.22835,288.42520,293.62205,298.81890,304.01575,309.21260,314.40945,319.60630,324.80315,330.00000
-330.00000,-324.80315,-319.60630,-314.40945,-309.21260,-304.01575,-298.81890,-293.62205,-288.42520,-283.22835,-278.03150,-272.83465,-267.63780,-262.44094,-257.24409,-252.04724,-246.85039,-241.65354,-236.45669,-231.25984,-226.06299,-220.86614,-215.66929,-210.47244,-205.27559,-200.07874,-194.88189,-189.68504,-184.48819,-179.29134,-174.09449,-168.89764,-163.70079,-158.50394,-153.30709,-148.11024,-142.91339,-137.71654,-132.51969,-127.32283,-122.12598,-116.92913,-111.73228,-106.53543,-101.33858,-96.14173,-90.94488,-85.74803,-80.55118,-75.35433,-70.15748,-64.96063,-59.76378,-54.56693,-49.37008,-44.17323,-38.97638,-33.77953,-28.58268,-23.38583,-18.18898,-12.99213,-7.79528,-2.59843,2.59843,7.79528,12.99213,18.18898,23.38583,28.58268,33.77953,38.97638,44.17323,49.37008,54.56693,59.76378,64.96063,70.15748,75.35433,80.55118,85.74803,90.94488,96.14173,101.33858,106.53543,111.73228,116.92913,122.12598,127.32283,132.51969,137.71654,142.91339,148.11024,153.30709,158.50394,163.70079,168.89764,174.09449,179.29134,184.48819,189.68504,194.88189,200.07874,205.27559,210.47244,215.66929,220.86614,226.06299,231.25984,236.45669,241.65354,246.85039,252.04724,257.24409,262.44094,267.63780,272.83465,278.03150,283.22835,288.42520,293.62205,298.81890,304.01575,309.21260,314.40945,319.60630,324.80315,330.00000
-330.00000,-324.80315,-319.60630,-314.40945,-309.21260,-304.01575,-298.81890,-293.62205,-288.42520,-283.22835,-278.03150,-272.83465,-267.63780,-262.44094,-257.24409,-252.04724,-246.85039,-241.65354,-236.45669,-231.25984,-226.06299,-220.86614,-215.66929,-210.47244,-205.27559,-200.07874,-194.88189,-189.68504,-184.48819,-179.29134,-174.09449,-168.89764,-163.70079,-158.50394,-153.30709,-148.11024,-142.91339,-137.71654,-132.51969,-127.32283,-122.12598,-116.92913,-111.73228,-106.53543,-101.33858,-96.14173,-90.94488,-85.74803,-80.55118,-75.35433,-70.15748,-64.96063,-59.76378,-54.56693,-49.37008,-44.17323,-38.97638,-33.77953,-28.58268,-23.38583,-18.18898,-12.99213,-7.79528,-2.59843,2.59843,7.79528,12.99213,18.18898,23.38583,28.58268,33.77953,38.97638,44.17323,49.37008,54.56693,59.76378,64.96063,70.15748,75.35433,80.55118,85.74803,90.94488,96.14173,101.33858,106.53543,111.73228,116.92913,122.12598,127.32283,132.51969,137.71654,142.91339,148.11024,153.30709,158.50394,163.70079,168.89764,174.09449,179.29134,184.48819,189.68504,194.88189,200.07874,205.27559,210.47244,215.66929,220.86614,226.06299,231.25984,236.45669,241.65354,246.85039,252.04724,257.24409,262.44094,267.63780,272.83465,278.03150,283.22835,288.42520,293.62205,298.81890,304.01575,309.21260,314.40945,319.60630,324.80315,330.00000
-330.00000,-324.80315,-319.60630,-314.40945,-309.21260,-304.01575,-298.81890,-293.62205,-288.42520,-283.22835,-278.03150,-272.83465,-267.63780,-262.44094,-257.24409,-252.04724,-246.85039,-241.65354,-236.45669,-231.25984,-226.06299,-220.86614,-215.66929,-210.47244,-205.27559,-200.07874,-194.88189,-189.68504,-184.48819,-179.29134,-174.09449,-168.89764,-163.70079,-158.50394,-153.30709,-148.11024,-142.91339,-137.71654,-132.51969,-127.32283,-122.12598,-116.92913,-111.73228,-106.53543,-101.33858,-96.14173,-90.94488,-85.74803,-80.55118,-75.35433,-70.15748,-64.96063,-59.76378,-54.56693,-49.37008,-44.17323,-38.97638,-33.77953,-28.58268,-23.38583,-18.18898,-12.99213,-7.79528,-2.59843,2.59843,7.79528,12.99213,18.18898,23.38583,28.58268,33.77953,38.97638,44.17323,49.37008,54.56693,59.76378,64.96063,70.15748,75.35433,80.55118,85.74803,90.94488,96.14173,101.33858,106.53543,111.73228,116.92913,122.12598,127.32283,132.51969,137.71654,142.91339,148.11024,153.30709,158.50394,163.70079,168.89764,174.09449,179.29134,184.48819,189.68504,194.88189,200.07874,205.27559,210.47244,215.66929,220.86614,226.06299,231.25984,236.45669,241.65354,246.85039,252.04724,257.24409,262.44094,267.63780,272.83465,278.03150,283.22835,288.42520,293.62205,298.81890,304.01575,309.21260,314.40945,319.60630,324.80315,330.00000
-330.00000,-324.80315,-319.60630,-314.40945,-309.21260,-304.01575,-298.81890,-293.62205,-288.42520,-283.22835,-278.03150,-272.83465,-267.63780,-262.44094,-257.24409,-252.04724,-246.85039,-241.65354,-236.45669,-231.25984,-226.06299,-220.86614,-215.66929,-210.47244,-205.27559,-200.07874,-194.88189,-189.68504,-184.48819,-179.29134,-174.09449,-168.89764,-163.70079,-158.50394,-153.30709,-148.11024,-142.91339,-137.71654,-132.51969,-127.32283,-122.12598,-116.92913,-111.73228,-106.53543,-101.33858,-96.14173,-90.94488,-85.74803,-80.55118,-75.35433,-70.15748,-64.96063,-59.76378,-54.56693,-49.37008,-44.17323,-38.97638,-33.77953,-28.58268,-23.38583,-18.18898,-12.99213,-7.79528,-2.59843,2.59843,7.79528,12.99213,18.18898,23.38583,28.58268,33.77953,38.97638,44.17323,49.37008,54.56693,59.76378,64.96063,70.15748,75.35433,80.55118,85.74803,90.94488,96.14173,101.33858,106.53543,111.73228,116.92913,122.12598,127.32283,132.51969,137.71654,142.91339,148.11024,153.30709,158.50394,163.70079,168.89764,174.09449,179.29134,184.48819,189.68504,194.88189,200.07874,205.27559,210.47244,215.66929,220.86614,226.06299,231.25984,236.45669,241.65354,246.85039,252.04724,257.24409,262.44094,267.63780,272.83465,278.03150,283.22835,288.42520,293.62205,298.81890,304.01575,309.21260,314.40945,319.60630,324.80315,330.00000
-330.00000,-324.80315,-319.60630,-314.40945,-309.21260,-304.01575,-298.81890,-293.62205,-288.42520,-283.22835,-278.03150,-272.83465,-267.63780,-262.44094,-257.24409,-252.04724,-246.85039,-241.65354,-236.45669,-231.25984,-226.06299,-220.86614,-215.66929,-210.47244,-205.27559,-200.07874,-194.88189,-189.68504,-184.48819,-179.29134,-174.09449,-168.89764,-163.70079,-158.50394,-153.30709,-148.11024,-142.91339,-137.71654,-132.51969,-127.32283,-122.12598,-116.92913,-111.73228,-106.53543,-101.33858,-96.14173,-90.94488,-85.74803,-80.55118,-75.35433,-70.15748,-64.96063,-59.76378,-54.56693,-49.37008,-44.17323,-38.97638,-33.77953,-28.58268,-23.38583,-18.18898,-12.99213,-7.79528,-2.59843,2.59843,7.79528,12.99213,18.18898,23.38583,28.58268,33.77953,38.97638,44.17323,49.37008,54.56693,59.76378,64.96063,70.15748,75.35433,80.55118,85.74803,90.94488,96.14173,101.33858,106.53543,111.73228,116.92913,122.12598,127.32283,132.51969,137.71654,142.91339,148.11024,153.30709,158.50394,163.70079,168.89764,174.09449,179.29134,184.48819,189.68504,194.88189,200.07874,205.27559,210.47244,215.66929,220.86614,226.06299,231.25984,236.45669,241.65354,246.85039,252.04724,257.24409,262.44094,267.63780,272.83465,278.03150,283.22835,288.42520,293.62205,298.81890,304.01575,309.21260,314.40945,319.60630,324.80315,330.00000
-330.00000,-324.80315,-319.60630,-314.40945,-309.21260,-304.01575,-298.81890,-293.62205,-288.42520,-283.22835,-278.03150,-272.83465,-267.63780,-262.44094,-257.24409,-252.04724,-246.85039,-241.65354,-236.45669,-231.25984,-226.06299,-220.86614,-215.66929,-210.47244,-205.27559,-200.07874,-194.88189,-189.68504,-184.48819,-179.29134,-174.09449,-168.89764,-163.70079,-158.50394,-153.30709,-148.11024,-142.91339,-137.71654,-132.51969,-127.32283,-122.12598,-116.92913,-111.73228,-106.53543,-101.33858,-96.14173,-90.94488,-85.74803,-80.55118,-75.35433,-70.15748,-64.96063,-59.76378,-54.56693,-49.37008,-44.17323,-38.97638,-33.77953,-28.58268,-23.38583,-18.18898,-12.99213,-7.79528,-2.59843,2.59843,7.79528,12.99213,18.18898,23.38583,28.58268,33.77953,38.97638,44.17323,49.37008,54.56693,59.76378,64.96063,70.15748,75.35433,80.55118,85.74803,90.94488,96.14173,101.33858,106.53543,111.73228,116.92913,122.12598,127.32283,132.51969,137.71654,142.91339,148.11024,153.30709,158.50394,163.70079,168.89764,174.09449,179.29134,184.48819,189.68504,194.88189,200.07874,205.27559,210.47244,215.66929,220.86614,226.06299,231.25984,236.45669,241.65354,246.85039,252.04724,257.24409,262.44094,267.63780,272.83465,278.03150,283.22835,288.42520,293.62205,298.81890,304.01575,309.21260,314.40945,319.60630,324.80315,330.00000
-330.00000,-324.80315,-319.60630,-314.40945,-309.21260,-304.01575,-298.81890,-293.62205,-288.42520,-283.22835,-278.03150,-272.83465,-267.63780,-262.44094,-257.24409,-252.04724,-246.85039,-241.65354,-236.45669,-231.25984,-226.06299,-220.86614,-215.66929,-210.47244,-205.27559,-200.07874,-194.88189,-189.68504,-184.48819,-179.29134,-174.09449,-168.89764,-163.70079,-158.50394,-153.30709,-148.11024,-142.91339,-137.71654,-132.51969,-127.32283,-122.12598,-116.92913,-111.73228,-106.53543,-101.33858,-96.14173,-90.94488,-85.74803,-80.55118,-75.35433,-70.15748,-64.96063,-59.76378,-54.56693,-49.37008,-44.17323,-38.97638,-33.77953,-28.58268,-23.38583,-18.18898,-12.99213,-7.79528,-2.59843,2.59843,7.79528,12.99213,18.18898,23.38583,28.58268,33.77953,38.97638,44.17323,49.37008,54.56693,59.76378,64.96063,70.15748,75.35433,80.55118,85.74803,90.94488,96.14173,101.33858,106.53543,111.73228,116.92913,122.12598,127.32283,132.51969,137.71654,142.91339,148.11024,153.30709,158.50394,163.70079,168.89764,174.09449,179.29134,184.48819,189.68504,194.88189,200.07874,205.27559,210.47244,215.66929,220.86614,226.06299,231.25984,236.45669,241.65354,246.85039,252.04724,257.24409,262.44094,267.63780,272.83465,278.03150,283.22835,288.42520,293.62205,298.81890,304.01575,309.21260,314.40945,319.60630,324.80315,330.00000
